"id","symbol","date","open","high","low","close","adj_close","volume","provider"
"27649","SPY","2000-10-10 02:00:00+02","140.09375","141.25","137.6875","137.6875","87.37913513183594","6104700","Yahoo"
"27650","SPY","2000-10-11 02:00:00+02","137.625","138.625","135.125","136.53125","86.64537048339844","10346000","Yahoo"
"27651","SPY","2000-10-12 02:00:00+02","137.28125","137.59375","132.78125","133.125","84.48369598388672","12336900","Yahoo"
"27652","SPY","2000-10-13 02:00:00+02","132.9375","137.65625","132.875","137.5625","87.29985046386719","11778800","Yahoo"
"27653","SPY","2000-10-16 02:00:00+02","137.40625","138.234375","136.6875","138.1875","87.69644927978516","5659000","Yahoo"
"27654","SPY","2000-10-17 02:00:00+02","138.4375","138.5625","134.40625","134.75","85.51497650146484","7831700","Yahoo"
"27655","SPY","2000-10-18 02:00:00+02","132.625","136.125","130.15625","134.25","85.19766235351562","10897300","Yahoo"
"27656","SPY","2000-10-19 02:00:00+02","136.84375","139.453125","136.4375","139.3125","88.4104232788086","8767300","Yahoo"
"27657","SPY","2000-10-20 02:00:00+02","138.375","141.1875","138.375","139.90625","88.78723907470703","7373500","Yahoo"
"27658","SPY","2000-10-23 02:00:00+02","139.9375","141.03125","138.9375","140.53125","89.18387603759766","5290000","Yahoo"
"27659","SPY","2000-10-24 02:00:00+02","140.96875","141.9375","139","139.59375","88.58891296386719","5750700","Yahoo"
"27660","SPY","2000-10-25 02:00:00+02","138.75","139.5625","136.125","136.3125","86.50653839111328","9137600","Yahoo"
"27661","SPY","2000-10-26 02:00:00+02","137.125","137.65625","134.03125","136.6875","86.74455261230469","9345800","Yahoo"
"27662","SPY","2000-10-27 02:00:00+02","137.875","139.28125","136.625","139.28125","88.39056396484375","9762900","Yahoo"
"27663","SPY","2000-10-30 01:00:00+01","138.4375","141.09375","138.15625","140.53125","89.18387603759766","10154100","Yahoo"
"27664","SPY","2000-10-31 01:00:00+01","141.015625","143.6875","140.0625","142.953125","90.72081756591797","7752400","Yahoo"
"27665","SPY","2000-11-01 01:00:00+01","142.25","143.25","141.21875","142.46875","90.41341400146484","6753600","Yahoo"
"27666","SPY","2000-11-02 01:00:00+01","143.15625","143.90625","142.515625","142.703125","90.56217956542969","11395100","Yahoo"
"27667","SPY","2000-11-03 01:00:00+01","143.46875","143.75","142.375","142.78125","90.61175537109375","5187100","Yahoo"
"27668","SPY","2000-11-06 01:00:00+01","143.15625","144.296875","143.03125","143.78125","91.2463607788086","4042500","Yahoo"
"27669","SPY","2000-11-07 01:00:00+01","143.140625","144","142.5625","143.75","91.22657012939453","5231300","Yahoo"
"27670","SPY","2000-11-08 01:00:00+01","144.0625","144.0625","140.5625","140.5625","89.20368957519531","6123300","Yahoo"
"27671","SPY","2000-11-09 01:00:00+01","140","141.21875","137.25","140.03125","88.86656188964844","10635300","Yahoo"
"27672","SPY","2000-11-10 01:00:00+01","139","139.46875","136.53125","136.625","86.70487976074219","8569500","Yahoo"
