"id","symbol","date","open","high","low","close","adj_close","volume","provider"
"49537","SXR8.DE","2025-06-02 02:00:00+02","549.280029296875","551.719970703125","546","549.760009765625","549.760009765625","47471","Yahoo"
"49538","SXR8.DE","2025-06-03 02:00:00+02","551.9199829101562","558.4000244140625","550.1599731445312","558.4000244140625","558.4000244140625","18136","Yahoo"
"49539","SXR8.DE","2025-06-04 02:00:00+02","559.1400146484375","560.4400024414062","556.2999877929688","557.7999877929688","557.7999877929688","21766","Yahoo"
"49540","SXR8.DE","2025-06-05 02:00:00+02","557.52001953125","559.2999877929688","552.3400268554688","558.1599731445312","558.1599731445312","34331","Yahoo"
"49541","SXR8.DE","2025-06-06 02:00:00+02","556.2999877929688","563.0999755859375","555.6199951171875","560.1400146484375","560.1400146484375","37030","Yahoo"
"49542","SXR8.DE","2025-06-09 02:00:00+02","559.5800170898438","562.3400268554688","559","560.3400268554688","560.3400268554688","26839","Yahoo"
"49543","SXR8.DE","2025-06-10 02:00:00+02","561.3400268554688","562.3800048828125","559.6199951171875","560.97998046875","560.97998046875","25917","Yahoo"
"49544","SXR8.DE","2025-06-11 02:00:00+02","562.5399780273438","564.97998046875","560.9199829101562","561.3599853515625","561.3599853515625","31494","Yahoo"
"49545","SXR8.DE","2025-06-12 02:00:00+02","556.7000122070312","557.0399780273438","549.0999755859375","555.5599975585938","555.5599975585938","33952","Yahoo"
"49546","SXR8.DE","2025-06-13 02:00:00+02","550.6400146484375","556.6799926757812","549.8800048828125","553.9199829101562","553.9199829101562","36978","Yahoo"
"49547","SXR8.DE","2025-06-16 02:00:00+02","553.3400268554688","556.5","552.0800170898438","555.9400024414062","555.9400024414062","33821","Yahoo"
"49548","SXR8.DE","2025-06-17 02:00:00+02","553.9400024414062","557","552.02001953125","555.8400268554688","555.8400268554688","29768","Yahoo"
"49549","SXR8.DE","2025-06-18 02:00:00+02","554.739990234375","557.6799926757812","554.4000244140625","555.5999755859375","555.5999755859375","28281","Yahoo"
"49550","SXR8.DE","2025-06-19 02:00:00+02","554.6400146484375","554.780029296875","549.7000122070312","550.8400268554688","550.8400268554688","19791","Yahoo"
"49551","SXR8.DE","2025-06-20 02:00:00+02","552.3200073242188","557.3200073242188","551.280029296875","553.4199829101562","553.4199829101562","18352","Yahoo"
"49552","SXR8.DE","2025-06-23 02:00:00+02","552.280029296875","556.5999755859375","552.239990234375","552.760009765625","552.760009765625","32280","Yahoo"
"49553","SXR8.DE","2025-06-24 02:00:00+02","558.8599853515625","559.5599975585938","556.1400146484375","558.02001953125","558.02001953125","31992","Yahoo"
"49554","SXR8.DE","2025-06-25 02:00:00+02","560","561.47998046875","558.6799926757812","558.6799926757812","558.6799926757812","23589","Yahoo"
"49555","SXR8.DE","2025-06-26 02:00:00+02","557.1199951171875","559.1799926757812","555.3800048828125","558.3599853515625","558.3599853515625","40163","Yahoo"
"49556","SXR8.DE","2025-06-27 02:00:00+02","560.3400268554688","562.6799926757812","558.6799926757812","562.47998046875","562.47998046875","24840","Yahoo"
"49557","SXR8.DE","2025-06-30 02:00:00+02","562.9000244140625","564.239990234375","560.7999877929688","561.6400146484375","561.6400146484375","27916","Yahoo"
"49558","SXR8.DE","2025-07-01 02:00:00+02","561.5","561.5800170898438","557.760009765625","561","561","45150","Yahoo"
"49559","SXR8.DE","2025-07-02 02:00:00+02","563.219970703125","563.8599853515625","560.3200073242188","562.5","562.5","40201","Yahoo"
"49560","SXR8.DE","2025-07-03 02:00:00+02","563.47998046875","569.7999877929688","562.8599853515625","569.1799926757812","569.1799926757812","28845","Yahoo"
"49561","SXR8.DE","2025-07-04 02:00:00+02","566.5599975585938","566.5599975585938","564.2000122070312","565.0599975585938","565.0599975585938","17839","Yahoo"
"49562","SXR8.DE","2025-07-07 02:00:00+02","567.1199951171875","570.280029296875","566.7000122070312","567.1799926757812","567.1799926757812","34851","Yahoo"
